person_id,runtime_cohort,physical_leg_mode,routing_choice_mode,previous_root_cause,planned_departure,realized_departure,waiting_start,waiting_duration_to_48h,waiting_stop,destination_stop,previously_boarded,previously_alighted,last_vehicle,last_line,last_route,scheduled_services_at_stop,scheduled_later_services,later_compatible_services,last_service,last_compatible_service,wait_after_service_end,wait_after_compatible_service_end,actual_later_vehicle_passes,actual_compatible_passes,first_actual_compatible_pass,classification,confirmed_pipeline_error
"4936633",unresolved_background,pt,pt,PT_BOARDED_NOT_ARRIVED,62700.000,63286.000,63286.000,109514.000,"101695","127832",true,true,"tr_113","XXX---161788_2","XXX---161788_2_20",13,1,1,65466.000,65466.000,false,false,1,1,65466.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"4939170",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,45550.000,46707.000,46707.000,126093.000,"8032.2","8038",true,true,"tr_2905","XXX---162456_109","XXX---162456_109_29",56,32,0,75360.000,45900.000,false,true,32,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4941727",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,69120.000,73817.000,73817.000,98983.000,"8058.1","8021",true,true,"tr_27120","XXX---2268643_3","XXX---2268643_3_0",21,0,0,69240.000,69240.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4945735",regional_background,pt,pt,PT_NEVER_BOARDED,82627.000,83341.000,83341.000,89459.000,"8340.1","8103",false,false,"","","",24,0,0,82860.000,82860.000,true,true,0,0,,NO_LATER_SERVICE,false
"4950062",regional_background,pt,pt,PT_NEVER_BOARDED,8269.000,91573.000,91573.000,81227.000,"149421","106077.10",false,false,"","","",58,0,0,85380.000,84180.000,true,true,0,0,,NO_LATER_SERVICE,false
"495017",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,3420.000,54972.000,54972.000,117828.000,"106055","108673.1",true,true,"tr_2899","XXX---162456_109","XXX---162456_109_29",11,0,0,16770.000,16770.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4950859",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,55946.000,65501.000,65501.000,107299.000,"9405.2","8532",true,true,"tr_1454","XXX---162424_106","XXX---162424_106_109",6,0,0,56760.000,56760.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4958257",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,64140.000,71258.000,71258.000,101542.000,"6887","6915.2",true,true,"tr_2590","XXX---162455_109","XXX---162455_109_5",17,0,0,69240.000,69240.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4979321",regional_background,pt,pt,PT_NEVER_BOARDED,51070.000,56288.000,56288.000,116512.000,"168808","7720",false,false,"","","",1,0,0,52800.000,52800.000,true,true,0,0,,NO_LATER_SERVICE,false
"5014260",regional_background,pt,pt,PT_NEVER_BOARDED,64982.000,70113.000,70113.000,102687.000,"8064","8932",false,false,"","","",14,0,0,69180.000,69180.000,true,true,0,0,,NO_LATER_SERVICE,false
"5021614",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,56845.000,71097.000,71097.000,101703.000,"8910.1","9208",true,true,"tr_27447","XXX---2268654_3","XXX---2268654_3_2",7,0,0,57780.000,57780.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"502616",munich_resident,pt,pt,PT_NEVER_BOARDED,10094.000,66150.000,66150.000,106650.000,"12322","106120.4",false,false,"","","",1,0,0,16980.000,16980.000,true,true,0,0,,NO_LATER_SERVICE,false
"503314",munich_resident,pt,pt,PT_NEVER_BOARDED,7309.000,70136.000,70136.000,102664.000,"107821.2","106055",false,false,"","","",3,0,0,13920.000,13920.000,true,true,0,0,,NO_LATER_SERVICE,false
"5043909",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,66097.000,73269.000,73269.000,99531.000,"7383.1","6830.3",true,true,"tr_27903","XXX---2268674_3","XXX---2268674_3_1",40,5,0,81180.000,66120.000,false,true,5,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5047497",regional_background,pt,pt,PT_NEVER_BOARDED,32217.000,94433.000,94433.000,78367.000,"7530","6902",false,false,"","","",11,0,0,81920.000,81920.000,true,true,0,0,,NO_LATER_SERVICE,false
"5050453",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,56100.000,65054.000,65054.000,107746.000,"7297.2","7380",true,true,"tr_27740","XXX---2268669_3","XXX---2268669_3_3",52,9,0,82560.000,56580.000,false,true,9,0,,TRANSFER_MISSED_AFTER_DELAY,false
"505885",munich_resident,pt,pt,PT_NEVER_BOARDED,14673.000,82267.000,82267.000,90533.000,"107761","107149",false,false,"","","",184,0,0,81060.000,81060.000,true,true,0,0,,NO_LATER_SERVICE,false
"506229",munich_resident,pt,pt,PT_NEVER_BOARDED,1592.000,54185.000,54185.000,118615.000,"107813","106159",false,false,"","","",72,38,0,90480.000,14130.000,false,true,38,0,,NO_COMPATIBLE_CONNECTION,false
"5070027",regional_background,pt,pt,PT_NEVER_BOARDED,48066.000,52689.000,52689.000,120111.000,"9368.1","7990",false,false,"","","",1,0,0,48180.000,48180.000,true,true,0,0,,NO_LATER_SERVICE,false
"5076422",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,57540.000,63384.000,63384.000,109416.000,"7404","6970",true,true,"tr_28195","XXX---2268679_3","XXX---2268679_3_0",8,1,0,63780.000,57720.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5091236",regional_background,pt,pt,PT_NEVER_BOARDED,62139.000,67777.000,67777.000,105023.000,"7215","6916.4",false,false,"","","",9,0,0,66780.000,66780.000,true,true,0,0,,NO_LATER_SERVICE,false
"509672",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,17280.000,91879.000,91879.000,80921.000,"108503","108283",true,true,"tr_39638","XXX---2271996_1","XXX---2271996_1_9",28,0,0,72360.000,72360.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5109071",regional_background,pt,pt,PT_NEVER_BOARDED,44306.000,53904.000,53904.000,118896.000,"168808","6916.4",false,false,"","","",1,0,0,52800.000,52800.000,true,true,0,0,,NO_LATER_SERVICE,false
"5120871",regional_background,pt,pt,PT_NEVER_BOARDED,67758.000,83033.000,83033.000,89767.000,"175920","102112",false,false,"","","",30,0,0,72900.000,72900.000,true,true,0,0,,NO_LATER_SERVICE,false
"5127474",regional_background,pt,pt,PT_NEVER_BOARDED,55777.000,58747.000,58747.000,114053.000,"8519.1","9405",false,false,"","","",8,0,0,58740.000,58740.000,true,true,0,0,,NO_LATER_SERVICE,false
"5136400",regional_background,pt,pt,PT_NEVER_BOARDED,40800.000,49029.000,49029.000,123771.000,"168887","68240.1",false,false,"","","",4,2,0,70200.000,44220.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"5144052",regional_background,pt,pt,PT_NEVER_BOARDED,11029.000,71467.000,71467.000,101333.000,"107263","106055",false,false,"","","",117,27,0,90840.000,14700.000,false,true,27,0,,NO_COMPATIBLE_CONNECTION,false
"5148781",regional_background,pt,pt,PT_NEVER_BOARDED,31060.000,41146.000,41146.000,131654.000,"7503","7464.1",false,false,"","","",23,12,0,80880.000,36900.000,false,true,12,0,,NO_COMPATIBLE_CONNECTION,false
"5169731",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,19777.000,75957.000,75957.000,96843.000,"11744.2","12418.2",true,true,"tr_2511","XXX---162452_106_3","XXX---162452_106_3_66",53,0,0,74640.000,74640.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5195384",regional_background,pt,pt,PT_NEVER_BOARDED,45427.000,55409.000,55409.000,117391.000,"70845","102110",false,false,"","","",3,0,0,54600.000,54600.000,true,true,0,0,,NO_LATER_SERVICE,false
"5204712",regional_background,pt,pt,PT_NEVER_BOARDED,47355.000,58793.000,58793.000,114007.000,"9277","7626",false,false,"","","",4,1,0,66240.000,57240.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"5212234",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,63420.000,67017.000,67017.000,105783.000,"106130.14","142459",true,true,"tr_2954","XXX---162458_109","XXX---162458_109_3",1,0,0,63840.000,63840.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"521557",munich_resident,pt,pt,PT_NEVER_BOARDED,9887.000,64869.000,64869.000,107931.000,"107347.2","106248.1",false,false,"","","",3,0,0,14940.000,14940.000,true,true,0,0,,NO_LATER_SERVICE,false
"521917",munich_resident,pt,pt,PT_NEVER_BOARDED,7307.000,55677.000,55677.000,117123.000,"106467","107350",false,false,"","","",228,102,52,91860.000,91860.000,false,false,102,52,55830.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"5227496",regional_background,pt,pt,PT_NEVER_BOARDED,37774.000,60027.000,60027.000,112773.000,"13998","12972.1",false,false,"","","",6,1,0,63360.000,47640.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"524560",munich_resident,pt,pt,PT_NEVER_BOARDED,11531.000,68530.000,68530.000,104270.000,"106275","108830",false,false,"","","",195,35,28,90420.000,90420.000,false,false,35,28,69063.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"5246677",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,47408.000,54607.000,54607.000,118193.000,"11832.5","12203.9",true,true,"tr_3135","XXX---162459_109","XXX---162459_109_15",1,0,0,47520.000,47520.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"525180",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,19920.000,76244.000,76244.000,96556.000,"109703","109721",true,true,"tr_51602","XXX---2272074_3","XXX---2272074_3_8",57,0,0,76230.000,76230.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5253330",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,71220.000,76029.000,76029.000,96771.000,"11805","11885",true,true,"tr_3114","XXX---162459_109","XXX---162459_109_6",37,0,0,71520.000,71520.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"525583",munich_resident,pt,pt,PT_NEVER_BOARDED,16947.000,78524.000,78524.000,94276.000,"14151","12852",false,false,"","","",12,0,0,77400.000,77400.000,true,true,0,0,,NO_LATER_SERVICE,false
"526008",munich_resident,pt,pt,PT_NEVER_BOARDED,12555.000,81187.000,81187.000,91613.000,"108522","108777",false,false,"","","",145,9,0,91290.000,16350.000,false,true,9,0,,NO_COMPATIBLE_CONNECTION,false
"5261668",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,64620.000,68094.000,68094.000,104706.000,"102065","4658",true,true,"tr_190","XXX---161788_2","XXX---161788_2_53",87,15,0,83040.000,64800.000,false,true,15,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5282353",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,66840.000,70900.000,70900.000,101900.000,"13929.1","11699.2",true,true,"tr_21072","XXX---2268550_3","XXX---2268550_3_3",15,1,0,70920.000,67260.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"532362",munich_resident,pt,pt,PT_NEVER_BOARDED,6643.000,55023.000,55023.000,117777.000,"106691","106247",false,false,"","","",149,65,0,91380.000,17910.000,false,true,65,0,,NO_COMPATIBLE_CONNECTION,false
"532749",munich_resident,pt,pt,PT_NEVER_BOARDED,4863.000,57427.000,57427.000,115373.000,"107821.2","106055",false,false,"","","",3,0,0,13920.000,13920.000,true,true,0,0,,NO_LATER_SERVICE,false
"5331987",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,46800.000,52331.000,52331.000,120469.000,"104223.5","102523.2",true,true,"tr_18513","XXX---2255153_3","XXX---2255153_3_23",3,0,0,48000.000,48000.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5334240",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,64740.000,68945.000,68945.000,103855.000,"11993.1","12532",true,true,"tr_3510","XXX---162462_109","XXX---162462_109_10",81,10,0,80820.000,67500.000,false,true,10,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5343701",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,74760.000,80548.000,80548.000,92252.000,"11832.2","12705",true,true,"tr_33469","XXX---2268788_3","XXX---2268788_3_0",118,6,0,87180.000,77760.000,false,true,6,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5351042",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,67860.000,84654.000,84654.000,88146.000,"11699","11820.2",true,true,"tr_2983","XXX---162458_109","XXX---162458_109_10",142,1,0,88200.000,69060.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5351554",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,45600.000,59937.000,59937.000,112863.000,"11832.2","11710.6",true,true,"tr_1699","XXX---162429_106","XXX---162429_106_24",118,43,0,87180.000,46260.000,false,true,43,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5354686",regional_background,pt,pt,PT_NEVER_BOARDED,62353.000,65529.000,65529.000,107271.000,"139069","104379.6",false,false,"","","",7,0,0,64380.000,64380.000,true,true,0,0,,NO_LATER_SERVICE,false
"5376974",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,59880.000,64601.000,64601.000,108199.000,"108614.4","142459.1",true,true,"tr_3392","XXX---162461_109","XXX---162461_109_10",2,0,0,60240.000,60240.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5378994",regional_background,pt,pt,PT_NEVER_BOARDED,64366.000,67959.000,67959.000,104841.000,"109210","109492",false,false,"","","",103,24,0,86220.000,67020.000,false,true,24,0,,NO_COMPATIBLE_CONNECTION,false
"5379839",regional_background,pt,pt,PT_NEVER_BOARDED,10862.000,81517.000,81517.000,91283.000,"12958.5","12840.1",false,false,"","","",5,0,0,66300.000,66300.000,true,true,0,0,,NO_LATER_SERVICE,false
"5411060",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,72720.000,75081.000,75081.000,97719.000,"109626","109519",true,true,"tr_3077","XXX---162458_109","XXX---162458_109_28",74,14,0,90990.000,74250.000,false,true,14,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5417928",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,58677.000,65667.000,65667.000,107133.000,"11832.2","11684.3",true,true,"tr_33410","XXX---2268786_3","XXX---2268786_3_1",118,32,0,87180.000,59760.000,false,true,32,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5453605",regional_background,pt,pt,PT_NEVER_BOARDED,81531.000,83823.000,83823.000,88977.000,"11994.1","12333.2",false,false,"","","",6,0,0,81600.000,81600.000,true,true,0,0,,NO_LATER_SERVICE,false
"5475671",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,59880.000,61151.000,61151.000,111649.000,"102197.2","101935.3",true,true,"tr_6948","XXX---2183223_3","XXX---2183223_3_2",85,28,0,90900.000,60660.000,false,true,28,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5487959",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,71040.000,73491.000,73491.000,99309.000,"11599.3","12769.1",true,true,"tr_3105","XXX---162459_109","XXX---162459_109_1",145,15,0,86400.000,71700.000,false,true,15,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5494799",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,48000.000,51509.000,51509.000,121291.000,"104223.5","4952.3",true,true,"tr_4104","XXX---1850865_3","XXX---1850865_3_1",3,0,0,48000.000,48000.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5498769",regional_background,pt,pt,PT_NEVER_BOARDED,1560.000,85430.000,85430.000,87370.000,"4799.1","4675",false,false,"","","",11,0,0,85080.000,85080.000,true,true,0,0,,NO_LATER_SERVICE,false
"5499497",regional_background,pt,pt,PT_NEVER_BOARDED,53175.000,59707.000,59707.000,113093.000,"61910","4670",false,false,"","","",1,0,0,58380.000,58380.000,true,true,0,0,,NO_LATER_SERVICE,false
"5507919",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,57514.000,75444.000,75444.000,97356.000,"101844.1","4469",true,true,"tr_383","XXX---161788_2","XXX---161788_2_157",15,0,0,68880.000,68880.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5533893",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,63720.000,71116.000,71116.000,101684.000,"102548","101843",true,true,"tr_17913","XXX---2255122_3","XXX---2255122_3_6",4,1,0,72420.000,69420.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5537650",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,58246.000,61737.000,61737.000,111063.000,"102548.2","102524",true,true,"tr_18376","XXX---2255145_3","XXX---2255145_3_2",18,5,0,73080.000,58620.000,false,true,5,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5563969",regional_background,pt,pt,PT_NEVER_BOARDED,2784.000,124060.000,124060.000,48740.000,"101742","104343.2",false,false,"","","",29,0,0,86220.000,86220.000,true,true,0,0,,NO_LATER_SERVICE,false
"5569865",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,65598.000,72701.000,72701.000,100099.000,"104227.1","4786",true,true,"tr_462","XXX---161788_2","XXX---161788_2_219",9,0,0,66000.000,66000.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"557064",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,27180.000,27655.000,27655.000,145145.000,"101674.11","142500.2",true,true,"tr_90","XXX---161788_2","XXX---161788_2_6",15,12,5,80100.000,73140.000,false,false,12,5,38512.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"5588206",regional_background,pt,pt,PT_NEVER_BOARDED,54638.000,59862.000,59862.000,112938.000,"4714","5010.5",false,false,"","","",66,11,0,67440.000,58740.000,false,true,11,0,,NO_COMPATIBLE_CONNECTION,false
"5590763",regional_background,pt,pt,PT_NEVER_BOARDED,44139.000,47814.000,47814.000,124986.000,"4712.6","4987.2",false,false,"","","",4,2,0,58200.000,45120.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"5598246",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,53180.000,60249.000,60249.000,112551.000,"104381.1","139108",true,true,"tr_571","XXX---161839_2","XXX---161839_2_57",12,1,0,66000.000,59520.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5608225",regional_background,pt,pt,PT_NEVER_BOARDED,57625.000,66985.000,66985.000,105815.000,"137057","76721.1",false,false,"","","",5,0,0,62580.000,62580.000,true,true,0,0,,NO_LATER_SERVICE,false
"5611723",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,56536.000,70839.000,70839.000,101961.000,"104225.1","142415",true,true,"tr_398","XXX---161788_2","XXX---161788_2_170",4,0,0,59700.000,56700.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5613815",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,46273.000,64016.000,64016.000,108784.000,"101930.5","5056",true,true,"tr_3132","XXX---162459_109","XXX---162459_109_13",2,0,0,60600.000,48900.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5625487",regional_background,pt,pt,PT_NEVER_BOARDED,68375.000,77187.000,77187.000,95613.000,"5994","5796.1",false,false,"","","",18,0,0,76020.000,76020.000,true,true,0,0,,NO_LATER_SERVICE,false
"5639204",regional_background,pt,pt,PT_NEVER_BOARDED,46740.000,57512.000,57512.000,115288.000,"135420","134275.2",false,false,"","","",3,0,0,56820.000,47280.000,true,true,0,0,,NO_LATER_SERVICE,false
"5640604",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,65340.000,68829.000,68829.000,103971.000,"138785","138823",true,true,"tr_17626","XXX---2255096_3","XXX---2255096_3_12",17,0,0,66720.000,66120.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5643039",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,62460.000,76843.000,76843.000,95957.000,"106077.9","149425.4",true,true,"tr_3232","XXX---162460_109","XXX---162460_109_2",537,75,0,90060.000,63540.000,false,true,75,0,,TRANSFER_MISSED_AFTER_DELAY,false
"56651",munich_resident,pt,pt,PT_NEVER_BOARDED,5291.000,90966.000,90966.000,81834.000,"9396","9406.1",false,false,"","","",8,0,0,56820.000,56820.000,true,true,0,0,,NO_LATER_SERVICE,false
"566763",regional_background,pt,pt,PT_NEVER_BOARDED,22041.000,89055.000,89055.000,83745.000,"84642","102104.5",false,false,"","","",1,0,0,24480.000,24480.000,true,true,0,0,,NO_LATER_SERVICE,false
"566775",regional_background,pt,pt,PT_NEVER_BOARDED,13305.000,73662.000,73662.000,99138.000,"181965","70881.1",false,false,"","","",3,0,0,44460.000,21420.000,true,true,0,0,,NO_LATER_SERVICE,false
"5676342",regional_background,pt,pt,PT_NEVER_BOARDED,44761.000,84888.000,84888.000,87912.000,"6250","6045.3",false,false,"","","",10,0,0,67320.000,67320.000,true,true,0,0,,NO_LATER_SERVICE,false
"5682264",regional_background,pt,pt,PT_NEVER_BOARDED,47170.000,54181.000,54181.000,118619.000,"9713","9672.1",false,false,"","","",1,0,0,47700.000,47700.000,true,true,0,0,,NO_LATER_SERVICE,false
"5683617",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,55981.000,58310.000,58310.000,114490.000,"9411.1","8934.8",true,true,"tr_2794","XXX---162456_109","XXX---162456_109_11",2,0,0,56820.000,56820.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5685908",regional_background,pt,pt,PT_NEVER_BOARDED,8714.000,60622.000,60622.000,112178.000,"108813","108523",false,false,"","","",254,86,0,91890.000,16740.000,false,true,86,0,,NO_COMPATIBLE_CONNECTION,false
"5693134",regional_background,pt,pt,PT_NEVER_BOARDED,3740.000,41338.000,41338.000,131462.000,"107948","106047.3",false,false,"","","",114,72,71,89310.000,88110.000,false,false,72,71,41583.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"5702288",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,78105.000,81645.000,81645.000,91155.000,"5794.1","6017",true,true,"tr_3424","XXX---162461_109","XXX---162461_109_19",30,1,0,84360.000,78360.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5719212",regional_background,pt,pt,PT_NEVER_BOARDED,7656.000,63256.000,63256.000,109544.000,"107748.1","108850",false,false,"","","",65,25,25,93180.000,93180.000,false,false,25,25,64290.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"57293",munich_resident,pt,pt,PT_NEVER_BOARDED,41232.000,82159.000,82159.000,90641.000,"109340","106272",false,false,"","","",199,7,0,89370.000,70770.000,false,true,7,0,,NO_COMPATIBLE_CONNECTION,false
"5730644",regional_background,pt,pt,PT_NEVER_BOARDED,10654.000,83665.000,83665.000,89135.000,"106319.2","107349",false,false,"","","",11,0,0,17040.000,17040.000,true,true,0,0,,NO_LATER_SERVICE,false
"5738399",regional_background,pt,pt,PT_NEVER_BOARDED,5243.000,88368.000,88368.000,84432.000,"109247","106053",false,false,"","","",3,0,0,14970.000,14970.000,true,true,0,0,,NO_LATER_SERVICE,false
"5752630",regional_background,pt,pt,PT_NEVER_BOARDED,75289.000,76694.000,76694.000,96106.000,"11448","11037.2",false,false,"","","",40,0,0,76080.000,76080.000,true,true,0,0,,NO_LATER_SERVICE,false
"5772043",regional_background,pt,pt,PT_NEVER_BOARDED,10173.000,23497.000,23497.000,149303.000,"106258.2","108859.2",false,false,"","","",143,137,0,80280.000,18090.000,false,true,137,0,,NO_COMPATIBLE_CONNECTION,false
"5791740",regional_background,pt,pt,PT_NEVER_BOARDED,8563.000,79153.000,79153.000,93647.000,"11439.1","11037.2",false,false,"","","",17,0,0,75420.000,75420.000,true,true,0,0,,NO_LATER_SERVICE,false
"5795572",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,19020.000,77767.000,77767.000,95033.000,"6483","14263",true,true,"tr_3362","XXX---162461_109","XXX---162461_109_6",121,2,0,83160.000,74880.000,false,true,2,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5801852",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,81120.000,88057.000,88057.000,84743.000,"11702.2","106046.1",true,true,"tr_21087","XXX---2268551_3","XXX---2268551_3_0",52,0,0,85920.000,85920.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"5814480",regional_background,pt,pt,PT_NEVER_BOARDED,14320.000,88111.000,88111.000,84689.000,"12799.6","106108.2",false,false,"","","",50,0,0,85740.000,85740.000,true,true,0,0,,NO_LATER_SERVICE,false
"5832828",regional_background,pt,pt,PT_NEVER_BOARDED,13492.000,76980.000,76980.000,95820.000,"107351.1","106055",false,false,"","","",115,13,0,91560.000,15270.000,false,true,13,0,,NO_COMPATIBLE_CONNECTION,false
"5846068",regional_background,pt,pt,PT_NEVER_BOARDED,58544.000,60050.000,60050.000,112750.000,"167731","168250",false,false,"","","",4,0,0,59700.000,59700.000,true,true,0,0,,NO_LATER_SERVICE,false
"58745",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,22890.000,82724.000,82724.000,90076.000,"106645","106653",true,true,"tr_48087","XXX---2272043_3","XXX---2272043_3_6",168,0,0,81420.000,81420.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"588989",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,63360.000,64473.000,64473.000,108327.000,"10276","10295.1",true,true,"tr_3366","XXX---162461_109","XXX---162461_109_6",21,3,0,73260.000,63480.000,false,true,3,0,,TRANSFER_MISSED_AFTER_DELAY,false
"590620",regional_background,pt,pt,PT_NEVER_BOARDED,2852.000,72984.000,72984.000,99816.000,"127969.2","101676",false,false,"","","",36,1,0,75900.000,70200.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"5917513",regional_background,pt,pt,PT_NEVER_BOARDED,6561.000,72655.000,72655.000,100145.000,"106560","108506",false,false,"","","",223,44,0,91410.000,14220.000,false,true,44,0,,NO_COMPATIBLE_CONNECTION,false
"5937506",regional_background,pt,pt,PT_NEVER_BOARDED,46894.000,50886.000,50886.000,121914.000,"11484","11433.7",false,false,"","","",18,7,0,75900.000,47100.000,false,true,7,0,,NO_COMPATIBLE_CONNECTION,false
"5946797",regional_background,pt,pt,PT_NEVER_BOARDED,1859.000,89454.000,89454.000,83346.000,"106077.10","6457.1",false,false,"","","",68,0,0,85740.000,85440.000,true,true,0,0,,NO_LATER_SERVICE,false
"5961391",regional_background,pt,pt,PT_NEVER_BOARDED,77291.000,86938.000,86938.000,85862.000,"102538","102028.10",false,false,"","","",38,1,0,87120.000,78000.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"6018020",regional_background,pt,pt,PT_NEVER_BOARDED,3752.000,76722.000,76722.000,96078.000,"107220.1","106055",false,false,"","","",4,0,0,14880.000,14880.000,true,true,0,0,,NO_LATER_SERVICE,false
"602687",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,43680.000,47147.000,47147.000,125653.000,"13155","13694",true,true,"tr_2747","XXX---162456_109","XXX---162456_109_1",2,0,0,44760.000,44760.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"6038441",regional_background,pt,pt,PT_NEVER_BOARDED,54174.000,57577.000,57577.000,115223.000,"142511","108566.3",false,false,"","","",78,30,28,86160.000,86160.000,false,false,30,28,58560.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"603862",regional_background,pt,pt,PT_NEVER_BOARDED,18000.000,74157.000,74157.000,98643.000,"145613","145303",false,false,"","","",18,0,0,68400.000,60960.000,true,true,0,0,,NO_LATER_SERVICE,false
